"","sample_id","Acidaminococcus_fermentans","Acidaminococcus_intestini","Actinomyces_odontolyticus","Adlercreutzia_equolifaciens","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_massiliensis","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_senegalensis","Alistipes_shahii","Allisonella_histaminiformans","Alloprevotella_rava","Anaerostipes_butyraticus","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerotruncus_colihominis","Anaerovorax_odorimutans","Bacteroides_barnesiae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_clarus","Bacteroides_coagulans","Bacteroides_coprocola","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecichinchillae","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_intestinalis","Bacteroides_massiliensis","Bacteroides_nordii","Bacteroides_ovatus","Bacteroides_pectinophilus","Bacteroides_plebeius","Bacteroides_salanitronis","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bifidobacterium_adolescentis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Bifidobacterium_stercoris","Bilophila_wadsworthia","Blautia_coccoides","Blautia_glucerasea","Blautia_hansenii","Blautia_luti","Blautia_producta","Blautia_stercoris","Brachyspira_aalborgi","Butyricicoccus_pullicaecorum","Butyricimonas_virosa","Butyrivibrio_crossotus","Carnobacterium_divergens","Carnobacterium_maltaromaticum","Catabacter_hongkongensis","Catenibacterium_mitsuokai","Christensenella_minuta","Cloacibacillus_evryensis","Cloacibacillus_porcorum","Clostridium_algidixylanolyticum","Clostridium_aminophilum","Clostridium_bartlettii","Clostridium_bolteae","Clostridium_cellulosi","Clostridium_chauvoei","Clostridium_citroniae","Clostridium_clostridioforme","Clostridium_disporicum","Clostridium_fusiformis","Clostridium_glycyrrhizinilyticum","Clostridium_hathewayi","Clostridium_innocuum","Clostridium_lactatifermentans","Clostridium_lavalense","Clostridium_leptum","Clostridium_methylpentosum","Clostridium_neonatale","Clostridium_nexile","Clostridium_paraputrificum","Clostridium_propionicum","Clostridium_ramosum","Clostridium_scindens","Clostridium_spiroforme","Clostridium_stercorarium","Clostridium_symbiosum","Clostridium_xylanolyticum","Clostridium_xylanovorans","Collinsella_aerofaciens","Collinsella_tanakaei","Coprobacillus_cateniformis","Coprobacter_fastidiosus","Coprococcus_catus","Coprococcus_comes","Coprococcus_eutactus","Coriobacterium_glomerans","Dialister_invisus","Dialister_propionicifaciens","Dialister_succinatiphilus","Dorea_formicigenerans","Dorea_longicatena","Eggerthella_lenta","Eggerthella_sinensis","Enterococcus_avium","Enterococcus_faecium","Enterorhabdus_caecimuris","Escherichia_coli","Eubacterium_biforme","Eubacterium_coprostanoligenes","Eubacterium_cylindroides","Eubacterium_desmolans","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_limosum","Eubacterium_oxidoreducens","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_tenue","Eubacterium_ventriosum","Eubacterium_xylanophilum","Faecalibacterium_prausnitzii","Flavonifractor_plautii","Fusicatenibacter_saccharivorans","Fusobacterium_mortiferum","Fusobacterium_varium","Gordonibacter_pamelaeae","Haemophilus_parainfluenzae","Holdemania_filiformis","Hydrogenoanaerobacterium_saccharovorans","Intestinimonas_butyriciproducens","Lachnospira_pectinoschiza","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_mucosae","Lactobacillus_reuteri","Lactobacillus_rogosae","Lactobacillus_sakei","Lactobacillus_salivarius","Lactococcus_lactis","Lactonifactor_longoviformis","Megamonas_hypermegale","Megasphaera_elsdenii","Megasphaera_micronuciformis","Mitsuokella_jalaludinii","Odoribacter_laneus","Odoribacter_splanchnicus","Olsenella_uli","Olsenella_umbonata","Oscillibacter_valericigenes","Oxalobacter_formigenes","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_merdae","Paraprevotella_clara","Paraprevotella_xylaniphila","Parasutterella_excrementihominis","Parvimonas_micra","Pediococcus_acidilactici","Phascolarctobacterium_faecium","Phascolarctobacterium_succinatutens","Prevotella_copri","Prevotella_oryzae","Prevotella_stercorea","Pseudobutyrivibrio_ruminis","Pseudoflavonifractor_capillosus","Rikenella_microfusus","Roseburia_faecis","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Rothia_mucilaginosa","Ruminococcus_albus","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_champanellensis","Ruminococcus_flavefaciens","Ruminococcus_gnavus","Ruminococcus_lactaris","Ruminococcus_obeum","Ruminococcus_torques","Selenomonas_bovis","Slackia_isoflavoniconvertens","Sneathia_sanguinegens","Solobacterium_moorei","Streptococcus_anginosus","Streptococcus_australis","Streptococcus_gordonii","Streptococcus_mitis","Streptococcus_mutans","Streptococcus_oralis","Streptococcus_parasanguinis","Streptococcus_pasteurianus","Streptococcus_pleomorphus","Streptococcus_salivarius","Streptococcus_thermophilus","Subdoligranulum_variabile","Sutterella_stercoricanis","Sutterella_wadsworthensis","Terrahaemophilus_aromaticivorans","Turicibacter_sanguinis","Varibaculum_cambriense","Veillonella_parvula","Veillonella_ratti","Victivallis_vadensis"
"75","SC012-T3",0,0,0,0,0,0,0,0.04547731142943,0.00701192026444956,0,0,0,0,0,0,0.0398677752178704,0,0,0,0.00400681157968547,0.00310527897425624,0,0,0,0.0320544926374837,0,0,0,0,0.00761294200140238,0,0,0,0.00691174997495743,0,0,0,0,0,0.0133226485024542,0,0,0,0,0,0,0.00430732244816188,0.0515876990884504,0,0,0,0,0,0.0106180506861665,0,0,0,0.00280476810577983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320544926374837,0.00130221376339778,0,0,0,0,0,0,0.000801362315937093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841430431733948,0,0,0,0.0268456375838926,0,0,0,0.0113192427126114,0,0,0,0,0,0,0,0.00470800360613042,0,0,0.0425723730341581,0.0052088550535911,0,0,0.00500851447460683,0,0,0,0.0082139637383552,0.00360613042171692,0.253230491836121,0.00921566663327657,0.0295502354001803,0,0,0.00120204347390564,0.00090153260542923,0,0,0,0.00140238405288991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721226084343384,0.00230391665831914,0,0,0.0242412100570971,0,0,0,0,0,0,0,0,0,0.00771311229089452,0,0.0268456375838926,0.00510868476409897,0,0,0.00280476810577983,0,0.0303515977161174,0,0.0131223079234699,0.00861464489632375,0,0.0124211158970249,0.103175398176901,0.0127216267655014,0,0,0,0.0041069818691776,0.0332565361113894,0.0103175398176901,0,0,0,0,0,0,0.000801362315937093,0,0,0,0.00490834418511469,0,0,0.0145246919763598,0,0,0,0,0,0,0,0.00120204347390564,0,0
"76","SC012-T4",0,0,0,0,0,0,0,0.0169362718488763,0.0100966236022147,0,0,0,0,0,0,0.0237759200955379,0,0,0,0,0,0,0,0,0.0364781239821952,0,0,0,0,0.0137878623385083,0,0,0,0,0,0,0,0,0.00705677993703181,0.0237759200955379,0,0,0,0,0,0,0,0.0200846813592444,0,0,0,0,0,0.0251872760829443,0,0,0,0.00575398979481055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439691672999674,0,0,0,0,0,0,0,0.00499402887851482,0,0,0.00195418521333189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564542394962545,0,0,0,0.0374552165888611,0,0,0,0.00618825317555097,0,0,0,0,0,0,0,0,0,0,0.00835957007925307,0.0194332862881338,0,0,0,0,0,0,0.0045597654977744,0,0.304635761589404,0.00803387254369775,0.0359352947562697,0,0,0,0,0,0,0.000868526761480838,0.0165020084681359,0,0,0,0,0,0,0,0.00293127781999783,0,0,0,0,0,0,0,0,0,0.0142221257192487,0,0,0,0,0,0,0,0,0,0.00553685810444034,0,0.014547823254804,0.00325697535555314,0,0,0.00195418521333189,0,0.0543914884377375,0.00206275105851699,0.0409293236347845,0.0378894799696016,0,0.00575398979481055,0.0928237976332646,0.0170448376940614,0,0,0,0.0046683313429595,0.0118336771251764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868526761480838,0,0,0,0,0,0,0,0,0,0
"77","SC012-T5",0,0,0,0,0,0,0,0.00931077551947315,0.00579084818894062,0,0,0,0,0,0,0.0312251618031112,0,0,0,0,0.00147609855796525,0,0,0,0.0306574315885091,0,0,0,0,0.00760758487566708,0,0,0,0.011808788463722,0,0,0,0,0,0.0079482230044283,0,0,0,0,0,0,0.00340638128761213,0.0496196207562166,0,0,0,0,0,0.0315657999318724,0,0,0,0.00306574315885091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316793459747928,0.00249801294424889,0,0,0,0,0.00181673668672647,0,0,0,0,0,0,0,0,0,0.000454184171681617,0,0,0,0,0,0,0,0,0.00590439423186102,0,0,0,0.0240717610991257,0,0,0,0.00931077551947315,0.000908368343363234,0,0,0,0,0,0,0.0139661632792097,0,0,0.00647212444646304,0.00556375610309981,0,0,0.00397411150221415,0,0,0,0.0121494265924833,0.00158964460088566,0.281821278528443,0.00420120358805496,0.0260020438287726,0,0,0,0.00351992733053253,0,0,0,0.0111275122061996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158964460088566,0,0,0.0187350970818667,0,0,0,0,0,0,0,0,0,0.00851595321903032,0,0.0824344271602135,0.00681276257522425,0,0,0,0,0.0457590552969229,0.00215737481548768,0.0155558078800954,0.00488247984557738,0,0.00249801294424889,0.102532076757125,0.0151016237084138,0,0,0,0,0.0350857272624049,0,0,0,0,0,0,0,0,0,0,0,0.00590439423186102,0,0,0.0107868740774384,0,0,0,0,0,0.00113546042920404,0,0,0,0
"78","SC012-T6",0,0,0,0,0,0,0,0,0.00314042171377299,0,0,0,0,0,0,0.0261103633916555,0,0,0,0.00466576940331987,0.000807537012113055,0,0,0,0,0,0,0,0,0.00637056976222521,0,0,0,0,0,0,0,0,0,0.0131000448631673,0,0.0215343203230148,0,0,0,0,0.00529385374607447,0.0201884253028264,0,0,0,0,0,0.0408254822790489,0,0,0,0.00358905338716913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324809331538807,0,0,0,0,0,0.00053835800807537,0,0.000807537012113055,0,0,0.00197397936294302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129205921938089,0.000717810677433827,0,0,0,0,0,0,0.00969044414535666,0,0,0.0122027815163751,0.0053835800807537,0,0,0.00278151637505608,0,0,0,0.0047554957379991,0,0.245670704351727,0,0.0296096904441454,0,0,0,0.015702108568865,0,0,0,0.0152534768954688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100493494840736,0,0,0,0,0,0,0,0,0,0.0175863615971288,0,0.0602063705697622,0.00565275908479139,0,0,0,0,0.0543741588156124,0,0.0892777030058322,0.0524001794526694,0,0.0112157918349035,0.0565275908479139,0.013369223867205,0,0,0,0.00233288470165994,0.0250336473755047,0,0,0,0,0,0,0,0,0,0,0,0.00233288470165994,0,0,0.0497083894122925,0,0,0,0,0,0.0112157918349035,0,0.00260206370569762,0,0
"79","SC019-T1",0,0,0,0,0,0.00497182631753397,0,0.0057452215224837,0.00397746105402718,0,0,0,0,0,0,0.0483924428239974,0.00209921555629212,0,0,0,0,0,0,0.0610982211910286,0,0,0,0,0,0.0190034250359076,0,0.0182300298309579,0,0,0,0.0173461495967296,0,0.0375649099547011,0,0.0191139100651862,0.0330350237542813,0,0.0332559938128384,0,0,0,0.00696055684454756,0,0,0,0,0,0,0.0699370235333112,0,0,0,0,0.00386697602474865,0,0,0,0,0,0,0,0.0060766766103193,0,0,0,0,0,0,0,0.0274002872610761,0.00585570655176224,0,0,0,0,0,0,0.0175671196552867,0,0,0,0,0,0,0,0,0.0074024969616617,0,0,0,0,0,0,0,0.0113799580156889,0,0.0144735388354878,0,0,0,0,0,0.0205502154458071,0,0,0,0,0,0,0,0,0,0,0.0512650535852392,0.00386697602474865,0,0,0.0144735388354878,0,0,0,0.00839686222516849,0.00762346702021876,0.13777483151033,0.00475085625897691,0.0149154789526019,0,0,0,0,0,0,0.00132582035134239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795492210805436,0,0,0.105844658048834,0.00276212573196332,0,0.0109380178985747,0,0,0,0.0111589879571318,0,0,0.0155783891282731,0,0,0,0,0,0,0,0,0.00375649099547011,0,0,0,0.00475085625897691,0.0367915147497514,0.00861783228372556,0,0,0.0074024969616617,0,0.0122638382499171,0.0247486465583913,0,0,0,0,0,0,0,0,0,0,0.00132582035134239,0,0,0,0,0.0064081316981549,0,0,0,0,0,0,0,0
"80","SC019-T2",0,0,0,0,0,0.00126251998989984,0,0.00993182392054541,0,0,0,0,0,0,0,0.0639676794882586,0,0,0,0,0,0,0,0.0409056476727548,0,0,0,0,0,0.00294587997643296,0,0.00622843195017254,0,0,0,0.0401481356788149,0,0.0206211598350307,0.00580759195353926,0.00690177594478579,0.0116993519064052,0,0.0535308475717532,0,0,0,0.0145610638835115,0,0,0.00185169598518643,0,0,0,0.097129871222961,0,0,0,0.00412423196700614,0,0,0,0,0,0,0,0,0.00109418399124653,0,0,0,0,0,0,0,0.0195269758437842,0,0,0,0,0,0,0,0.00294587997643296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103526639171787,0,0.0889655752882754,0,0.0640518474875852,0,0,0,0.00749095194007238,0,0,0,0,0,0,0,0,0,0.00378755996969952,0.0120360239037118,0.0202003198383974,0,0,0.00740678394074573,0,0,0,0.00791179193670566,0.00404006396767949,0.0966248632270011,0.00454507196363942,0.023987879808097,0,0,0,0,0,0,0,0.00925847992593216,0,0,0,0,0,0,0,0,0,0,0.00875347192997222,0,0,0,0.00900597592795219,0,0,0.060180119518559,0,0,0.00109418399124653,0,0,0,0,0,0,0.0091743119266055,0,0,0,0,0,0,0,0.00824846393401229,0.00808012793535898,0,0.00488174396094605,0,0.0108576719131386,0.0365289117077687,0.0347613837219089,0,0,0.00244087198047302,0,0.0232303678141571,0.0169177678646579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","SC019-T3",0,0,0,0,0,0.00353026684664105,0,0.00353026684664105,0.000415325511369536,0,0,0,0,0,0,0.062194995327588,0,0.0032187727131139,0,0,0,0,0,0.0879451770324992,0,0.00228429031253245,0.00124597653410861,0,0,0.00695670231543973,0,0.0195202990343682,0,0,0,0.0563804381684145,0,0.0537846537223549,0,0.018378153878102,0.0120444398297165,0,0.0605336932821099,0,0,0,0.00986398089502648,0,0,0,0,0,0,0.105077354376493,0,0,0,0,0,0,0,0,0,0,0,0,0.00280344720174437,0,0,0,0,0,0,0,0.00882566711660264,0,0,0,0,0,0,0,0.00425708649153774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394559235801059,0,0.00633371404838542,0,0,0,0.019727961790053,0,0,0,0,0,0,0,0,0,0,0.00934482400581456,0.00934482400581456,0,0,0.00851417298307549,0,0,0,0,0.00436091786938013,0.134461634305887,0.00747585920465165,0.0347835115771986,0,0,0,0,0,0,0,0.0122521025854013,0,0,0,0,0,0,0,0,0,0,0.00301110995742914,0,0,0,0.0119406084518742,0,0,0.0692555290208701,0.000830651022739072,0,0.00280344720174437,0,0,0,0,0,0,0.0121482712075589,0,0,0,0,0,0,0,0,0.00477624338074966,0,0.0032187727131139,0,0.00051915688921192,0.0118367770740318,0.0150555497871457,0,0,0.00488007475859205,0,0.00622988267054304,0.0446474924722251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","SC019-T4",0,0.00411184210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271381578947368,0,0,0,0,0,0,0,0.0986842105263158,0,0,0,0,0,0,0,0.0143092105263158,0,0,0,0.255427631578947,0,0.03125,0,0.00230263157894737,0.009375,0.00222039473684211,0.0370065789473684,0,0,0,0.00411184210526316,0,0,0.00411184210526316,0,0,0,0.0716282894736842,0,0,0,0.00452302631578947,0.00476973684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773026315789474,0,0,0,0,0,0,0,0.00296052631578947,0,0,0.00287828947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452302631578947,0,0.04375,0,0,0,0.00978618421052631,0,0,0,0,0,0,0,0,0,0,0.00888157894736842,0.0177631578947368,0,0.00361842105263158,0.00444078947368421,0,0,0,0,0.00320723684210526,0.122286184210526,0.00345394736842105,0.0165296052631579,0,0,0,0,0,0,0,0.00411184210526316,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0.00699013157894737,0,0,0.0178453947368421,0.00139802631578947,0,0,0,0,0,0,0,0,0.0071546052631579,0,0.00444078947368421,0,0,0,0,0,0.0106085526315789,0,0,0.00493421052631579,0,0.00164473684210526,0.0111019736842105,0.0212993421052632,0,0,0,0,0.0129934210526316,0.0188322368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","SC019-T5",0,0,0,0,0,0.00398063474986552,0,0.00290478752017214,0.00118343195266272,0,0,0,0,0,0,0.0376546530392684,0,0,0,0,0.00322754168908015,0,0,0.0617536309844002,0,0.00118343195266272,0,0,0,0.0050564819795589,0.00548682087143626,0.0155997848305541,0,0,0,0.168800430338892,0,0.0335664335664336,0,0.0108660570199032,0.0078536847767617,0,0.0314147391070468,0,0,0,0.00688542227003765,0,0,0.00344271113501883,0,0,0,0.079505110274341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118343195266272,0,0,0,0,0,0,0.00796126949973104,0,0,0,0,0,0,0,0.00290478752017214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731576116191501,0,0.0041958041958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742334588488435,0.0176438945669715,0,0.0131253362022593,0.0064550833781603,0,0,0,0.00516406670252824,0.00322754168908015,0.158364712210866,0.00753093060785368,0.0168908015061861,0,0,0,0,0,0,0,0.00849919311457773,0,0,0,0,0,0,0,0,0,0,0.015277030661646,0,0,0,0.00667025282409898,0,0,0.013663259817106,0.00118343195266272,0,0,0,0,0,0,0,0,0.0319526627218935,0,0,0,0,0,0,0,0,0,0,0,0,0.0171059709521248,0,0.0538999462076385,0,0,0,0,0.00322754168908015,0.0322754168908015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","SC019-T6",0,0.00595528653714732,0,0,0,0.00195255296299912,0,0,0,0,0,0,0,0,0,0.0277262520745875,0,0,0,0,0,0,0,0.0896221810016597,0,0,0,0,0,0,0,0.00566240359269745,0,0,0,0.252855608708386,0,0.0475446646490286,0,0.00390510592599824,0.0073220736112467,0.00439324416674802,0.0318266132968857,0,0,0,0.00654105242604706,0,0,0,0,0,0,0.0395391975007322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654105242604706,0,0,0,0,0,0,0.00976276481499561,0,0,0,0,0,0,0,0.0100556477594455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410036122229815,0,0.0428585375378307,0,0.019916040222591,0,0,0,0.00849360538904618,0,0,0,0,0,0,0,0,0,0,0.00214780825929903,0.0210875720003905,0,0,0,0,0,0,0,0.00361222298154837,0.203553646392658,0,0,0,0,0,0,0,0,0,0.00517426535194767,0,0,0,0,0,0,0,0,0,0,0.0123987113150444,0,0,0,0.00995802011129552,0,0,0.0187445084447916,0,0,0.00107390412964952,0,0,0,0,0,0,0.0175729766669921,0,0,0,0,0,0,0,0,0,0,0,0,0.0134726154446939,0.0115200624816948,0.0260665820560383,0,0,0,0,0.00576003124084741,0.0212828272966904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","SC022-T1",0,0,0,0,0,0.00662664691666017,0,0.048569423871521,0,0.000623684415685663,0,0,0,0,0,0.0545723863724955,0.0010134871754892,0.0020269743509784,0,0,0,0,0,0,0.0289233647774226,0,0,0,0,0,0,0,0,0.00179309269509628,0,0,0,0,0,0.142589849536135,0,0.00327434318234973,0,0,0,0,0.0520776487097529,0,0,0,0,0.000623684415685663,0,0.00943322678724565,0,0,0,0.00187105324705699,0,0,0,0,0,0,0,0,0,0.000389802759803539,0,0,0,0,0,0,0.0079519762999922,0.00179309269509628,0,0,0,0,0,0,0.00717237078038513,0,0,0,0,0,0,0.0039759881499961,0,0,0.00179309269509628,0,0,0,0,0.00413190925391752,0,0,0,0,0,0,0,0,0,0,0.0194121774382163,0,0,0,0,0,0,0.0325875107195759,0.00210493490293911,0,0.0280657987058548,0.0136430965931239,0,0,0.00802993685195291,0.0461526467607391,0,0,0,0.000935526623528495,0.0279878381538941,0.00857566071567787,0.00218289545489982,0,0,0.00382006704607469,0,0,0,0.000467763311764247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467763311764247,0.00639276526077805,0,0,0.029625009745069,0,0,0,0.0104467139627349,0,0,0,0,0,0,0,0,0,0,0,0.00350822483823185,0,0.00311842207842832,0,0,0,0,0,0.253059951664458,0,0,0,0,0,0.0541046230607313,0.021361191237234,0,0,0,0,0,0,0,0,0,0,0.0029625009745069,0,0,0.0088875029235207,0.0123957277617526,0,0,0.00841973961175645,0,0.00584704139705309,0,0,0,0
"86","SC022-T2",0,0,0,0,0,0.00192613683946068,0.00577841051838205,0.0417887949082991,0,0.00117243111967172,0,0,0,0,0,0.0764592580185914,0.000837450799765514,0.00351729335901516,0,0,0,0,0,0,0.0330793065907378,0,0,0,0,0,0,0,0,0.00226111715936689,0,0,0,0,0,0.14060798928063,0,0,0,0,0,0,0.0655723976216397,0,0,0.00133992127962482,0,0.00385227367892136,0,0.0267984255924964,0,0,0,0.0030985679591324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125617619964827,0,0,0,0,0,0,0,0.00904446863746755,0,0,0,0,0,0,0.00728582195795997,0,0,0.00125617619964827,0,0,0,0,0.00795578259777238,0,0,0,0,0,0.00150741143957792,0,0,0,0.00427099907880412,0.0128967423163889,0,0,0,0,0,0,0.0108868603969517,0.00343354827903861,0,0.013064232476342,0.0264634452725902,0,0,0.00745331211791307,0.0435474415878067,0,0,0,0,0.030985679591324,0.010635625157022,0.00334980319906206,0,0,0,0,0,0.0117243111967172,0.000418725399882757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063646260782179,0.00703458671803032,0,0,0.0555229880244536,0,0,0,0.0152416045557324,0,0,0,0,0,0,0,0,0,0,0,0.00234486223934344,0,0,0.00452223431873377,0,0.022024956033833,0,0,0.168495100912821,0,0,0,0.00175864667950758,0,0.0519219495854619,0.0163302905954275,0,0,0,0.000502470479859308,0,0,0,0,0,0,0,0,0,0,0.013817938196131,0,0,0.00728582195795997,0,0,0,0,0,0
"87","SC022-T3",0,0,0,0,0,0.00558525492699274,0.000877682917098859,0.0336711082741562,0,0,0,0,0,0,0,0.131492858852629,0,0.0021543126146972,0,0,0,0,0,0,0,0,0,0,0,0.000797893560998963,0,0,0,0,0,0,0,0,0,0.108433734939759,0,0,0,0,0,0,0.0596824383627224,0,0,0,0,0,0,0.0142822947418814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162770286443788,0,0,0,0,0.00135641905369824,0.00558525492699274,0,0.000239368068299689,0,0,0,0,0,0,0.0102130375807867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134046118247826,0,0,0,0,0,0,0.026170908800766,0.00295220617569616,0,0.0135641905369824,0.0181919731907763,0,0,0.00582462299529243,0.00869703981488869,0.0021543126146972,0,0,0,0.00382988909279502,0.0109311417856858,0.011569456634485,0,0,0.00255325939519668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558525492699274,0,0,0,0,0.00247347003909678,0.00327136360009575,0,0,0.0591239128700231,0,0,0,0.00757998882949015,0,0,0,0,0,0,0,0,0,0,0,0.0020745232585973,0,0,0,0,0.0111705098539855,0,0,0.292826936886619,0,0,0.00103726162929865,0.00502672943429347,0,0.0802680922364957,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0.00151599776589803,0,0,0.00319157424399585,0,0,0,0.00901619723928828,0,0.00375009973669512,0,0,0,0
"88","SC022-T4",0,0,0,0,0,0.00511222941129483,0.00223660036744149,0.101126288042176,0,0.00255611470564742,0,0,0,0,0,0.105919003115265,0.0052719865803978,0.00135793593737519,0,0,0,0,0,0,0.0165348670021567,0,0,0,0,0.00423356498122853,0,0,0,0.00846712996245707,0,0,0,0,0,0.153526639507948,0,0.00159757169102963,0,0,0,0,0.0662992251777298,0,0,0,0,0,0,0.0148574167265756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455307931943446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647016534867002,0,0,0,0,0,0,0,0.0052719865803978,0,0,0,0,0,0,0,0,0,0,0.019889767553319,0,0,0,0,0,0,0.0205287962297308,0.00239635753654445,0,0,0.0246026040418564,0,0,0.00447320073488298,0.0201294033069734,0.00191708602923556,0,0,0,0.00415368639667705,0.00814761562425114,0,0,0,0,0,0,0,0.00455307931943446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253215113028197,0.00551162233405224,0,0,0.0849109353782251,0,0,0,0.0162153526639508,0,0,0,0,0,0,0,0,0,0,0,0.00958543014617781,0,0,0,0,0,0,0,0.159357776180206,0,0,0.0103043374071411,0,0,0.0487259365764039,0.0162952312485023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694943685597891,0,0.000639028676411854,0,0,0,0
"89","SC022-T5",0,0,0,0,0,0.0103381172464121,0.00352712235465823,0.0857455606908295,0,0.000608124543906592,0,0,0,0,0,0.0345414740938944,0.00273656044757966,0.00115543663342252,0,0,0,0,0,0,0.0240209194843104,0,0,0,0,0.00717586961809779,0,0,0,0,0,0,0,0,0,0.223303332522501,0,0.00340549744587692,0,0,0,0,0.0104597421551934,0,0,0,0,0.00079056190707857,0,0.00231087326684505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225006081245439,0,0,0,0,0,0,0,0.00437849671612746,0,0,0,0,0,0,0.00559474580394065,0,0.00450012162490878,0,0,0,0,0,0.0226222330333252,0,0,0,0,0,0.00152031135976648,0,0,0,0,0.0117368036973972,0,0,0,0,0,0,0.00747993189005108,0.0016419362685478,0,0.0102164923376307,0.00741911943566042,0,0,0.00291899781075164,0.00261493553879835,0.00547312089515933,0,0,0,0.0111286791534906,0.00510824616881537,0,0,0,0,0,0,0.00474337144247142,0.00139868645098516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333252250060812,0.0136828022378983,0,0,0.078508878618341,0,0,0,0.035696910727317,0,0,0,0,0,0,0,0,0,0,0,0.00218924835806373,0,0,0.0032838725370956,0,0.00717586961809779,0,0,0.217282899537825,0,0,0.00352712235465823,0,0,0.041048406713695,0.0166626125030406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127098029676478,0,0,0.0116759912430066,0,0.000364874726343955,0,0,0,0
