"","10Z-Heptadecenoic acid","12-hydroxystearic acid","2-Hydroxy-2-methylbutyric acid","2-Hydroxy-3-methylbutyric acid","2-Hydroxybutyric acid","2-Hydroxycaproic acid","2-Phenylpropionate","2-Methylbutyroylcarnitine","3-(3-Hydroxyphenyl)-3-hydroxypropanoic acid","3-Hydroxybutyric acid","3-Hydroxyisovaleric acid","Indole-3-propionic acid","3-Methy2-oxovaleric acid","3-Methyladipic acid","3-Hydroxylisovalerylcarnitine","4-Hydroxyphenylpyruvic acid","5-Aminolevulinic acid","5Z-Dodecenoic acid","5-Hydroxy-tryptophan","Dihomo-gamma-linolenic acid","Acetic acid","Acetoacetic acid","Acetylglycine","Adenosine monophosphate","Adipic acid","Adipoylcarnitine","Adrenic acid","alpha-Hydroxyisobutyric acid","Alpha-ketoisovaleric acid","Alpha-Linolenic acid","Phenylacetylglutamine","Aminoadipic acid","Arachidonic acid","Azelaic acid","Benzamide","Benzenebutanoic acid","Benzoic acid","Beta-Alanine","Butyric acid","Caproic acid","Carnitine","Chenodeoxycholic acid","Cholic acid","Cinnamic acid","cis-Aconitic acid","Citramalic acid","Citric acid","Citrulline","Creatine","D-2-Hydroxyglutaric acid","Fructose","Gluconolactone","Glucose","D-Maltose and Alpha-Lactose","Xylose","Xylulose","Capric acid","Decanoylcarnitine","Deoxycholic acid","Dimethylglycine","Docosahexaenoic acid DHA","Docosapentaenoic acid (22n-6)","Docosapentaenoic acid (22n-3)","Dodecanoic acid","Eicosapentaenoic acid EPA","Erythronic acid","Fructose 1,6-bisphosphate","Fumaric acid","Galactonic acid","Gamma-Aminobutyric acid","Gamma-Linolenic acid","Sulfolithocholylglycine","Glucaric acid","Glutaconic acid","Glutaric acid","Glutarylcarnitine","Glyceric acid","Glycine","Chenodeoxycholic acid glycine conjugate","Glycocholic acid","Deoxycholic acid glycine conjugate","Glycohyocholic acid","Glycolic acid","Glycoursodeoxycholic acid","Glycylproline","Guanidoacetic acid","Heptadecanoic acid","Hexanoylcarnitine","Hippuric acid","Homovanillic acid","Hydrocinnamic acid","Hydroxyphenyllactic acid","Hydroxypropionic acid","Hyodeoxycholic acid","Indoleacetic acid","Isocaproic acid","Isocitric acid","Isovaleric acid","Isovalerylcarnitine","Ketoleucine","Alanine","3-Aminoisobutanoic acid","Arginine","Asparagine","Aspartic acid","Cystine","Glutamic acid","Glutamine","Histidine","Homocitrulline","Homoserine","Lactic acid","Leucine","Lysine","Malic acid","Methionine","Phenylalanine","Pipecolic acid","Proline","Serine","threonine","Tryptophan","Tyrosine","Valine","Acetylcarnitine","Dodecanoylcarnitine","Linoelaidic acid","Linoleic acid","Linoleyl carnitine","Maleic acid","Malonic acid","Malonylcarnitine","Mandelic acid","Methionine sulfoxide","Methylcysteine","Methylglutaric acid","Methylmalonic acid","Methylmalonylcarnitine","Methylsuccinic acid","9E-tetradecenoic acid","Myristic acid","Myristoleic acid","Tetradecanoylcarnitine","N-Acetyaspartic acid","N-Acetylglutamine","N-Acetylneuraminic acid","N-Acetylserine","N-Methylnicotinamide","10Z-Nonadecenoic acid","Pelargonic acid","Norvaline","Caprylic acid","Octanoylcarnitine","Oleic acid","Oleylcarnitine","Ornithine","Ortho-Hydroxyphenylacetic acid","Oxalic acid","Oxoadipic acid","Oxoglutaric acid","p-Hydroxyphenylacetic acid","Palmitelaidic acid","Palmitic acid","Palmitoleic acid","Palmitoylcarnitine","Pentadecanoic acid","Phenylacetic acid","Phenyllactic acid","Phenylpyruvic acid","Phosphoribosyl pyrophosphate","Phthalic acid","Picolinic acid","Pimelic acid","Propionic acid","Propionylcarnitine","Protocatechuic acid","Pyroglutamic acid","Pyruvic acid","Rhamnose","Ricinoleic acid","Sarcosine","Sebacic acid","Selenomethionine","Shikimic acid","Stearic acid","Stearylcarnitine","Suberic acid","Succinic acid","Tartaric acid","Taurochenodeoxycholic acid","Taurocholic acid","Taurohyodeoxycholic acid","Tauroursodeoxycholic acid","Threonic acid","trans-Aconitic acid","Trehalose","Tridecanoic acid","Undecanoic acid","Undecylenic acid"
"MB1085",6.711259278,2.230413681,1.035093606,12.11014865,110.2202616,0.333033467,0.11848277,0.077527205,0.063111581,170.6182374,1.478133354,1.165073183,35.19444219,0.312629968,0.075717078,0.909307421,1.339684708,5.902121909,0.131394748,3.001823401,7.412289672,18.84021845,9.783466474,56.4464611,0.217650669,0.090576403,18.46616279,19.26347531,20.47842731,64.3893487,1.224246853,3.12110543,27.11486052,0.149027285,0.526498245,0.069895809,1.495079712,4.173871908,1.362511386,0.222633381,47.39583445,0.458661238,0.100089078,0.079318343,62.10563585,0.096685315,37.48966627,62.65217464,50.20699487,0.517199497,5.107554464,4.790177437,9309.491429,0.849750792,5.417238848,1.965471525,40.01331302,0.509321387,0.318823293,7.935505796,33.28581886,7.188554012,9.012431251,7.699254173,1.142950915,2.352514045,1.228057372,2.074848289,0.412827568,0.348180828,10.0060955,0.283870462,0.345222997,6.313100068,0.997841605,0.161528273,16.60225109,387.9780404,5.954631627,2.346633328,0.363569331,0.017604001,12.14197126,0.750715681,0.224943025,3.938879896,2.262423795,0.167455731,0.1473509,0.937698942,0.135530827,0.991341244,40.66719371,0.059443816,5.884073006,0.312594247,1.221625733,0.918071333,0.155570581,77.57868149,479.1466235,7.901776741,234.6882679,55.70677237,58.09773504,82.60747481,18.61569887,1519.200621,131.3180592,1.210024989,0.630256354,1191.199308,237.9590333,421.3874472,4.091763894,32.90914396,63.47381531,5.351999764,274.1098358,200.2115912,119.7265745,101.6181134,89.08402462,241.9530934,22.95431972,0.1640279,6.33602513,799.0304609,0.435683932,0.218963545,0.05033604,0.087754012,0.379630593,0.132559539,6.96329544,0.646713201,7.349767835,0.064035393,0.309839749,1.373321743,81.85273316,1.577727862,0.028969875,0.915103438,0.410503339,1.749331508,3.441534794,6.243135334,3.437142346,0.486600494,0.493554183,98.83173262,0.297694966,439.7706339,0.699537679,103.1693928,0.266279476,22.94732922,0.174228521,14.51099661,1.278121863,1.23118533,131.5373242,118.4581662,0.340538851,4.74885119,7.973167862,0.191231226,0.428848524,4.688214195,0.302253646,0.034569603,0.034952078,1.481458315,1.151716691,0.146691383,20.75099866,147.2356057,20.49568844,0.284038333,2.910184959,0.098332362,0.724363184,0.520688022,94.17817322,0.696268685,9.565025348,6.540727471,5.349540103,0.309966915,0.239708542,0.227757893,2.36e-05,2.04568104,82.13619961,0.492894485,0.631096855,0.0016685,32.3132423
"MB1080",7.386080253,1.075215231,0.634243472,12.64995168,64.24590898,0.308766291,0.398581238,0.088170307,0.464560257,132.7548956,0.427653289,0.962435334,29.74475382,0.344281617,0.052632621,0.817790833,1.34217219,10.37055168,0.087761824,2.008668797,43.30612665,17.84250159,8.84389379,49.48962133,0.252533435,0.162261577,14.82316685,13.00832178,16.61260729,64.48720634,1.146852636,3.369669305,21.36197692,0.294227592,0.512124726,0.246983509,0,6.220518033,1.205084227,0.201558725,52.10471539,0.943889763,0.033945272,0.115427103,86.571724,0.282669343,38.54942224,46.59027161,31.44747642,0.578481728,3.763726734,5.26070121,6884.272521,1.043192277,0.880722947,1.755716471,60.15117698,0.736214848,0.278613166,3.929554753,28.36426653,3.560301226,8.556994541,52.7019543,1.179034096,3.874747642,1.159797588,1.725844641,0.400830074,0.281035751,12.41696418,0.261903599,0.368514026,10.75498474,0.335694102,0.171267157,17.39039849,336.8354628,3.160345899,0.921226714,0.287165869,0.013410709,11.4129575,0.330746765,0.219425851,4.259925548,1.76981115,0.209227107,2.4037682,1.004786843,0.480346103,1.318712394,30.70347251,0.062247272,1.971119387,0.717840559,1.545137612,1.120143467,0.151369886,64.10123463,386.9819454,5.36949745,144.7858719,58.61280117,47.53566623,91.91716331,20.09234663,1245.106956,93.17237285,0.636636433,0.473250006,1706.600472,184.310541,380.9331868,4.401180432,36.83089742,41.95002382,5.542032104,296.2529752,155.7389327,143.8291073,95.56560911,102.972106,191.4585694,28.03577487,0.165700758,6.253953508,707.713604,0.384538419,0.199438647,0.032664006,0.126341501,0.350527331,0.129964676,11.61464244,0.780769087,9.644897823,0.162953475,0.202621538,0.809065761,131.0126357,5.199381726,0.031981344,0.87608869,0.41936465,1.09343403,2.968508208,3.972795555,3.284956012,0.455474102,0.525523822,82.70396434,0.494251928,458.0725959,0.555951427,85.86754265,0.164521227,28.39096237,0.073734593,18.73669248,0.489141243,3.90810806,100.9502622,154.5768428,0.294734182,6.972218156,4.02041168,0.208684767,0.451010921,3.463425982,0.298360147,0.008316772,0.173682661,1.123245064,1.536108486,0.124888889,18.46822205,255.5997707,1.850288875,0.325593002,2.091917016,0.239768412,0.674910337,0.638951521,66.95463378,0.616143205,24.76485144,9.3709735,0.050387831,0.293619052,0.200131516,0.11927952,4.42e-05,3.495581334,90.97498043,0.504849049,1.018645243,0.001451753,17.62969218
"MB0457",3.626656293,0.799423277,0.127204073,22.86583339,53.73120626,0.407075919,0.623797022,0.085970047,0.047804431,150.2860419,0.664825585,0.49493516,50.28717975,2.055709601,0.027195899,1.451875211,0.48838902,9.411305341,0,1.625528733,12.1383305,10.72154089,7.718505979,38.61510433,0.268593277,0.157657298,10.88231585,8.00313932,17.01988855,23.49250422,3.157728883,1.563056538,21.80570267,0.287545272,0.483200097,0.239380437,0.733810433,3.922570842,0.759003676,0.190098057,45.62065042,0.7555271,0.16915825,0.026863,71.24064272,0.043208772,30.45681289,67.46756757,34.16371638,0.574034967,4.392830531,5.458102397,6238.131314,0.4481687,2.710341236,3.028397188,42.81314866,0.676393593,1.124170612,3.731446318,27.85888938,3.98180067,8.800737483,10.76907973,2.046391324,1.371467678,1.183416879,1.869601248,0.392101449,0.286889785,3.071720559,0.259444031,0.319113643,6.032189374,0.593806267,0.100955074,11.33161463,366.6993385,1.883871355,0.426525189,0.462342559,0.000906496,11.29829343,0.319848376,0.217291931,6.823573835,1.433349397,0.150884973,0.907413551,1.959394538,0.698673679,2.990988634,42.95928037,0.111988481,3.024343996,0.241515942,0.859513108,1.194239503,0.174801885,81.11572213,400.403198,4.589845004,231.5368931,49.41057833,47.82703068,46.19806939,16.83211251,1125.541193,101.0522276,0.326070751,0.938320919,1273.059475,241.5053245,322.1256379,4.650342452,37.00538873,55.48313913,3.861401185,294.1674817,213.8387631,112.6525866,81.86899257,113.5891307,213.7263604,16.25548604,0.2004975,3.567462319,385.8075474,0.375200544,0.222403088,0.032180933,0.154168361,0.360484489,0.092112225,4.949486419,0.599041837,5.699152644,0.121945321,0.258817775,1.557381893,47.42542074,0.75361025,0.025409911,0.703563603,0.435332059,0.967652454,2.306647773,13.88894289,3.983289803,0.449923338,0.498324546,94.15421876,0.385442697,303.660614,0.593521989,128.5890514,0.146428395,20.20352305,0.12302317,10.87521846,1.110626433,0.705482375,96.11001333,49.20072838,0.283439193,3.625201072,23.60750056,0.586914204,0.570360569,5.340597897,0.331541311,0.039879713,0.044807571,1.375172142,1.667067402,0.130009334,17.79126618,120.5522867,0.028970523,0.255111232,1.38591643,0.285288455,0.699075379,0.56404936,73.43580205,0.657117315,16.90496581,5.158168282,0.079881794,0.065319623,0.1000624,0,0.012064382,1.394899242,77.34420632,0.464399217,1.015981011,0.001005017,45.06880249
"MB0048",9.620868679,1.229450968,0.496275548,20.98901879,100.4780048,0.252482099,0.294190644,0.184818851,0.067505092,231.91173,0.743327779,0,79.72709312,0.469289658,0.057500054,1.007144924,1.200116709,9.489010628,0.093648901,2.446693764,27.97986684,23.3465846,9.119183704,39.54834149,0.316455017,0.239528811,27.10929939,11.20996623,24.11894373,41.37801119,1.181290552,6.357281131,31.8398548,0.110319754,0.460120237,0.305820748,0.845810294,5.302171962,1.162171779,0.222350663,49.49537,2.165474674,0.151469705,0.033681731,61.31622232,0.081348512,33.07191865,49.35916858,55.97577596,0.529579375,5.509626391,4.645084749,8511.237008,0.817805723,1.717405247,1.426983609,75.15417271,1.582266191,0.74871202,5.537427176,42.93533221,8.120373251,11.26598428,20.56090464,1.498422123,2.788760651,1.140536782,2.677104779,0.419664876,0.276573269,8.920793189,0.162138818,0.323738337,0,0.495367622,0.161190146,21.16217463,383.0805234,2.715393217,3.445219848,0.250882819,0.169141352,6.948545957,0.814093795,0.239605031,5.812215559,2.170893175,0.350399294,0.532777612,1.943734715,0.353347906,3.6403039,47.62748112,0.09851077,2.997567437,0.195421651,1.3132203,1.818863622,0.248832939,105.4370233,676.8729331,8.096330012,211.7886156,62.87907578,61.55143563,31.09035575,31.96096701,1304.551767,128.4898256,0.993648193,0.879708646,1759.340303,363.8324424,519.3647713,5.083874805,55.20056409,60.27356473,6.827719287,319.7023659,251.4500245,154.9069917,126.2455904,135.2114999,270.874561,20.99940533,0.401036586,4.947462248,657.2753175,0.507523494,0.250810622,0.03631175,0.162881705,0.462473419,0.25041254,4.969926801,0.282545343,8.435148762,0.123092669,0.22779722,1.569127975,131.3713682,3.383581289,0.05153667,0.793896242,0.443497244,1.796219461,3.275994287,3.773406306,5.034426197,0.501736775,0.419257901,140.6681664,1.187536166,461.6484557,0.916217265,152.9441619,0.153374021,24.91466359,0.299001623,15.01289588,0.563860187,3.86147383,116.2733552,119.1478825,0.523795879,7.385249455,4.2207494,0.593143271,0.463450123,3.518008527,0.328847688,0.044073459,0.016237671,0.833078605,2.307287702,0.11197235,29.68395539,174.3997107,0,0.281615205,3.67329956,0.106478439,0.677992303,0.780999058,74.57864635,1.073546906,7.433660133,10.20261952,0.048748542,0.350184943,0.337906749,0.040960886,0.062463144,2.776615192,62.0884769,0.50487672,0.636207275,0.001737845,36.73968622
"MB0715",4.831929989,0.921531716,0.551224852,11.48237981,113.8978794,0.240672445,0.191534322,0.058515808,0.088480196,195.7092098,1.667883074,0.054527551,42.33408118,0.662839865,0.112168135,0.856314307,1.440283771,3.170019267,0.039709303,0.902690321,33.97856,28.84083976,9.077124575,50.86649886,0.266895173,0.117814894,9.103104328,15.31850683,17.24476945,42.00296034,0.745064924,4.801319973,15.04318301,0.154526692,0.582898064,0.22576894,1.02660916,3.38640644,0.848396058,0.260814706,38.30342003,0.405489425,0.154122706,0.013019995,53.73354795,0.121914232,29.46386614,50.37366315,54.26153009,0.431799745,2.782917906,3.921175697,7788.560695,1.02185013,1.584439124,1.623042252,41.85868265,0.477173682,0.428533817,2.511750171,33.48904876,2.41065452,8.560757047,1.720373287,1.895651885,2.747905752,1.214129895,2.574558747,0.376288297,0.251595747,1.20824795,0.290958809,0.339555757,4.602799158,0.453431189,0.159810273,12.22631589,356.4043621,1.011549447,1.370196774,0.16677379,0.223847671,37.89760447,0.169123084,0.230177363,3.869331344,2.006994704,0.172415383,0.728237908,0.842330618,0.227032486,0.842830314,46.92998684,0.083024971,6.478036459,0.034746724,1.121985652,1.497363726,0.16538192,81.37384429,322.5016985,11.26721632,204.0219009,39.32332777,26.94143048,111.6835874,16.84120055,1046.904872,88.74312644,0.430147132,0.711198794,1120.607916,234.9908056,422.3264252,2.344960052,30.92183892,45.09854153,4.311850213,313.0292586,187.3770694,115.7600692,94.38399959,92.6252565,247.9950259,15.53432541,0.130232057,3.618348993,538.7033501,0.390222857,0.246582042,0.058761018,0.073602573,0.359468988,0.142881535,8.595543619,0.340846404,5.557236386,0.123496621,0.232979593,0.631478517,122.4191692,0.122753108,0.019191924,0.70792639,0.425436723,0.795750137,2.533395862,3.222202158,2.323895884,0.600740339,0.545242409,95.33144415,0.286399853,348.0879788,0.570546101,81.41904996,0.16113219,25.6751983,0.205922088,14.63307627,0.747514147,1.235824006,122.5502601,84.85636556,0.346413634,3.292824649,2.602198251,0.194228652,0.383227258,4.749830886,0.403590301,0.04719531,0.025315773,0.916719972,1.273319747,0.084556125,17.48403988,258.6742533,0,0.322573892,1.823464352,0.074998112,0.708671894,1.284742777,88.46367378,0.698517593,6.864697851,5.385343767,0.08475866,0.155716304,0.295704949,0.03947141,0.018235638,2.146856005,58.78076584,0.495631805,1.084565458,0.001987882,8.305006234
"MB0698",7.944532691,0.509030204,0.887574001,9.226550933,82.72063548,0.302857669,0.813411437,0.077297363,0.012215365,197.496594,0.62721176,0.711192909,34.24590889,0.997329044,0.053024462,0.810128353,1.551566159,7.717323161,0.030486739,2.755782605,27.59638955,22.31530469,9.770171191,32.89480373,0.168160249,0.07801807,20.52805526,11.07568943,17.48544128,73.68018433,1.441093058,3.409492358,24.96036383,0.118806068,0.405396158,0.118647957,2.155481695,3.352180044,1.195470702,0.22587078,44.66004651,0.122902542,0.032034539,0.031666875,62.53026305,0.049605643,28.51452277,36.98976751,46.02347052,0.501880526,4.172049371,3.014947215,5997.509775,1.104325996,2.084531419,1.405657443,47.21592351,0.520622982,0.522759533,4.367821129,76.35108989,5.625191992,19.40064126,10.77290716,4.828465086,2.516756368,1.096642136,2.479287776,0.39895816,0.305807454,5.314507338,0.260108058,0.337405639,0,0.626458766,0.086492848,12.73240094,371.9222035,1.299715241,0.981029125,0.374333597,0.000320292,12.75149229,0.260785067,0.229342618,4.286494686,1.110903495,0.229737239,3.035218488,0.882281093,0.92956729,1.001865441,23.72574323,0.090023231,2.909619563,0.172504934,0.88699841,1.251257655,0.165492627,70.27683539,370.9048105,5.841457429,124.5483952,38.49845969,34.67888482,73.58587805,17.79076015,932.6028275,104.4914713,0.48993754,0.790069935,1173.935971,190.8212412,308.9936754,3.827037653,29.95779542,46.69909908,4.281906763,269.7541857,184.8368288,94.70950858,89.94347384,84.67855805,203.912221,20.1693797,0.141886,5.816782672,761.7525535,0.44551864,0.303383312,0.054405193,0.081877467,0.359844306,0.075700039,5.276729122,0.322673913,6.712866125,0.207839611,0.278908755,1.294123784,123.6507052,5.493091425,0.024414072,0.80010457,0.407379205,1.18256719,2.766270556,9.020523743,3.813642588,0.449137683,0.519133228,79.22079553,0.356164176,417.8110626,0.577236617,87.92464521,0.156700211,22.32574745,0.176749728,15.08884147,0.407575695,3.890907735,104.219987,182.3486811,0.311066048,7.075325724,12.16972833,0.23548396,0.322531931,4.649063384,0.314833719,0.023559842,0.037848557,1.508495973,1.645643653,0.090356234,18.76978163,165.5938457,9.390685147,0.41211983,2.283298569,0.085725977,0.683053674,0.834619643,52.38095767,0.556652817,3.011559259,5.003455233,0.017395128,0.082445708,0.104900036,0.032133211,0.003285688,2.07731618,69.5647602,0.481331681,0.971290001,0.001553109,19.45520209
"MB0526",7.077800227,0.840306348,0.264816499,13.2280993,62.7432939,0.257890669,1.156921738,0.11006562,0.029631155,193.4800705,0.784157938,0.871046102,27.16309971,1.336279962,0.076831507,0.945380111,0.679551751,12.76067352,0.039296925,1.308002723,18.19124241,18.54664927,11.90849939,53.90097344,0.25805872,0.078671126,12.30347939,7.262552209,13.53575865,44.49422406,5.752038411,1.945740251,22.78710105,0.186466511,0.563125182,0.20160702,0.238473671,4.240112193,1.263089999,0.231971808,46.36930479,3.759246028,2.309208603,0.080414392,66.59875411,0.039135397,35.40925868,62.04196794,56.34040429,0.509401286,3.726205819,4.696119337,7760.33982,1.010999676,4.017186611,2.137181809,65.68600488,0.869003655,2.585810014,5.386173708,47.27590088,3.326187384,11.32884522,31.62888604,4.212097481,2.526377171,1.141361552,2.816685277,0.403090362,0.328948552,3.601745835,0.385906126,0.358298823,7.602074118,0.154920722,0.16581388,15.77480355,509.5488281,4.766819324,12.11756454,1.509649347,0.071676642,12.93862571,0.291709259,0.248960435,4.517643445,1.700517277,0.246959744,3.195446019,1.40005947,1.216819227,1.829038217,46.158468,0.250147056,4.150656328,0.26599557,1.204301254,0.726688689,0.141696719,53.11542551,499.2690115,6.2769157,182.2339758,60.16010298,59.91180766,89.36256791,21.06038191,1428.667163,127.375964,0.79004989,0.934155105,1452.2372,216.66772,528.4277871,3.753894897,57.07731772,50.15509681,5.094825312,274.4428587,298.654976,147.3700635,80.95343948,98.87357765,240.4537704,21.17940599,0.295992635,3.836492571,531.3262059,0.617035819,0.388688993,0.03238716,0.118256306,0.426601005,0.158954342,9.541171317,0.281892229,8.498429006,0.153892398,0.151060738,1.317234388,84.07334105,3.929959482,0.047725362,0.893712393,0.402789165,1.169501631,2.90507253,23.30586939,3.15154749,0.514133695,0.491039093,93.76848507,0.567439094,315.6960301,0.956937339,170.484908,0.137168394,25.05728427,0.228482659,9.141635755,0.831423581,1.076820399,121.4761594,157.1296706,0.432334074,3.254857046,31.00034124,0.352101146,0.506101634,4.054067236,0.353765178,0.034791296,0.017793113,1.907819443,1.877865635,0.127898673,23.69817614,99.88554138,7.190498028,0.427482702,3.485381595,0.110341968,0.691468469,0.454689126,87.30874204,0.739348729,10.11068252,8.17926872,0.136062851,0.746021601,2.394950495,0.193573376,0,1.964424824,67.9035765,0.475601331,0.981735395,0.001132059,33.40823554
"MB0583",7.785711226,0.520052999,0.475602618,16.80272365,77.82173969,0.350402118,1.398125209,0.090197213,0.011850893,688.0734353,1.880186706,0.211299602,33.57139744,0.29171588,0.136816522,0.715693856,0.628172286,10.79195293,0.039798525,2.704764258,82.26233734,53.71623798,14.04959243,43.58743589,0.266296281,0.06979873,20.39560196,10.23031937,14.62846888,69.96248951,4.695331726,2.415213359,30.53836832,0.1504254,0.512682928,0.211649313,1.467178027,5.278011782,1.46532188,0.24888203,49.58994108,1.050409912,0.381524947,0.081996878,67.33037261,0.062856467,34.33603265,41.31853961,62.42799294,0.662492292,5.006941889,3.965221044,7615.428405,2.392907174,4.879234642,6.315102946,73.29659915,0.614608089,1.13279959,3.199528813,52.45895277,6.541091854,17.24432257,36.42717159,3.239470448,3.205205351,1.149042798,1.407904566,0.36900888,0.189176682,7.7823034,0.229916437,0.351173531,12.3228789,0.265854178,0.112486338,27.1003191,508.9560501,1.129370105,0.741666164,0.472350193,0,23.73925926,0.150283527,0.229809493,4.538688455,1.917324073,0.230917174,9.633097881,0.902321804,1.553309073,0.835777732,32.34104516,0.110078616,10.66074376,0.080216526,0.936725213,0.748495838,0.128985422,64.22276936,327.2806285,8.373504472,133.2037069,46.14301856,32.33330633,140.0943554,20.01296014,1226.403164,99.66559847,0.712368431,0.787527805,1097.321396,199.2515033,441.0923055,4.452228405,36.49748462,34.26897212,5.853947072,182.612633,260.0739234,101.8331525,89.41814391,108.081686,225.5826078,27.62351694,0.213148068,5.695327118,763.8194069,0.503967103,0.151585725,0.055401584,0.091222428,0.359962918,0.12865512,6.575207342,0.522665095,6.126006413,0.118578676,0.18874675,2.113038777,131.3782619,4.292644167,0.038636226,0.760559249,0.401024593,0.967611621,2.694146561,53.1255548,4.018039865,0.764778661,0.525197473,86.93299734,0.393388179,405.4221203,0.842399539,135.5951733,0.131289973,32.12600551,0.24733963,12.27270274,0.695719121,5.450089423,122.2929619,154.9317824,0.423244232,8.039108741,69.99203834,0.223577374,0.275069932,2.733737134,0.268058851,0.029842706,0.027743469,0.998210556,1.824411725,0.172181157,18.20063401,67.97544555,26.98887729,0.429615127,1.508597337,0.086309199,0.698790342,0.478992032,83.89813,0.852944831,6.176816399,6.164301257,0.055193222,0.019831502,0.133742786,0,0,2.805230947,69.51719258,0.470472947,1.06766609,0.001659003,27.47632803
"MB0239",13.97225489,0.61388957,0.919139643,12.20807249,102.5195144,0.211518701,0.29966037,0.081084173,0.386879064,276.7492597,0.829349175,1.184419193,44.44825409,0.830797587,0.0712285,0.83929222,0.788914076,19.15256625,0.097810508,3.443882499,37.74871198,36.55726497,11.27567597,29.33331255,0.219650215,0.09102567,17.23177661,16.09005139,19.66160051,92.0321526,1.198384793,2.325950229,24.54840611,0.133134369,0.589201475,0.219798261,1.742801229,3.691092385,1.773038879,0.359705327,54.20994836,0.160110805,0.033688939,0.026588093,59.00730846,0.045661338,36.234874,59.92762178,71.79366843,0.701505512,3.620186083,4.977533351,8041.610472,1.084864701,2.572791533,2.544099878,74.18449261,0.86329353,0.402842723,3.877568416,61.60876452,6.826219046,20.59995706,29.80335418,4.359232958,2.667380301,1.159535011,3.157570358,0.391162121,0.274165431,6.835697553,0.812738483,0.325788129,7.937793109,0.468396249,0.129091882,16.8472162,341.547312,3.659009607,6.404493934,1.536703272,0.242596253,24.84791075,0.348688874,0.215759443,5.44380017,2.489645472,0.320748117,1.467671439,1.072802387,0.298157736,0.555575055,39.17172129,0.123477159,1.978341834,0.02411425,1.011621679,1.345759057,0.239867168,86.64013999,375.6752808,7.501724261,141.4974076,52.09840688,41.53079769,120.0631952,21.75923652,1251.59297,96.26715906,0.950637293,0.919216784,1109.486073,191.277044,396.6416645,3.580782307,31.30857191,44.03365555,6.682878495,190.4923529,197.0293897,98.41597442,106.3494508,80.80231727,217.3906172,28.56900076,0.204763114,9.341443098,897.3532063,0.498794918,0.156412989,0.049274018,0.0878164,0.372677175,0.143782785,6.675519482,0.716647468,8.088904419,0.184164444,0.205986614,2.023949971,129.257659,9.837684247,0.041084066,1.070484581,0.418245497,0.952713465,2.831594216,7.602032074,6.956588235,0.547045967,0.557178545,109.2237991,0.617257441,468.2164786,0.821285283,116.1549503,0.133993792,26.7862964,0.121649016,17.5512811,0.520480205,6.780406892,101.7158437,227.8837544,0.323391259,10.03494986,9.516644753,0.330450609,0.435819278,3.432746538,0.283038522,0.068748511,0.14827705,2.204412258,1.932033884,0.046036658,20.51428345,188.5962823,0,0.512983762,3.186222232,0.127860466,0.684092799,0.456218866,82.82121553,1.014402266,14.13661028,7.68719782,0.309020947,0.56725402,0.645845863,0.107863746,0.057701311,2.14443748,69.70060945,0.448245707,1.578936358,0.002521722,34.55399617
"MB0351",3.423559394,0.508291531,0.493258915,26.95698338,80.88997202,0.322906888,0.3110349,0.108205166,1.347826378,263.9151961,1.721408779,1.711835871,50.46938879,0.260562327,0.061539861,0.812776071,0.796979884,12.06985853,0.083850578,2.479362484,32.585102,62.11222496,8.946249535,47.73156384,0.26746356,0.064236526,22.83264006,13.25672532,16.76757581,45.03467196,1.981729283,0.90620754,22.89659599,0.489865616,0.483640571,0.347028965,1.85104365,5.305059837,1.447671448,0.290974014,59.1155289,0.148719896,0.005649319,0,61.21037195,0.082485312,35.89353683,66.3287164,58.40011951,1.078796891,5.684432768,6.656497895,8596.259209,0.504854898,3.448348607,1.794380091,61.67464161,1.488777585,0.525504528,5.333760196,30.24210185,5.004234456,11.23586811,29.01158729,2.582101049,3.504580131,1.213489139,3.808028523,0.521166069,0.189176682,11.60486468,0.681139121,0.355424755,34.02140481,0.401419311,0.143281897,11.48538957,383.8438692,1.086537936,0.705856658,0.501020035,0.003194211,12.28506719,0.161447731,0.209329162,4.169694671,1.334098242,0.486889306,4.801988216,1.089547132,0.401672473,1.492795704,77.6031062,0.106688321,2.87122776,0.537241003,1.152217093,1.324871358,0.307708719,76.94659441,486.5854858,5.49763645,146.939143,52.16759167,57.50848939,115.782833,30.95627356,1295.237504,120.1422396,0.454990663,1.128313386,1470.562051,249.0137399,425.4949783,5.756491815,38.91961334,48.08181572,5.654045674,267.6167342,204.2143975,104.0192015,120.5642592,104.2646959,217.0654437,25.89233171,0.319349731,6.949234694,897.658776,0.59157788,0.283243506,0.062036655,0.170847163,0.350517804,0.102833176,7.151303034,0.765885791,8.868787412,0.153106928,0.203692892,1.679349218,69.39936437,1.942625315,0.036208856,1.210382622,0.400297346,1.331992219,2.856594058,11.30551423,3.063054008,0.495286161,0.483535462,117.3260742,1.349583876,402.1952573,0.551491293,181.3562985,0.18911202,25.25428917,0.317316428,27.70187779,0.656099269,1.760135072,92.99376528,100.5783599,0.306018551,2.786644607,7.621847544,0.384165283,0.409320809,4.829265392,0.32752974,0.031654249,0.058848498,1.169541417,1.716415304,0.132413548,26.44627277,202.1938476,0.414881439,0.306279204,2.543710996,0.460246774,0.71159819,0.506031506,54.45219989,0.533152608,31.20618116,7.082207205,0.06594167,0.056906311,0.082447193,0.144233809,0.000927629,3.69732439,79.19066448,0.465714008,0.776329638,0.001674959,10.45326952
